site,calls,kind,bits,dynamic,per_call,frac_bits,on_grid,max_abs_in,max_abs_out,worst_grid_err_lsb,saturated_elems,total_elems,float32_exact,worst_bits_needed,saturated_pct
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.out,60,fx16,16,False,False,12,True,5.391845703125,5.391845703125,0.0,0,47923200,True,15.430779211927515,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.in,60,fx16,24,False,False,18,True,5.391845703125,5.391845703125,0.0,0,47923200,True,21.430779211927515,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.centered,60,fx16,24,False,False,18,True,5.14912223815918,5.1491241455078125,0.0,0,47923200,True,21.364327053967056,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.hat,60,fx16,16,False,False,11,True,8.633198738098145,8.63330078125,0.0,0,47923200,True,15.109912252369417,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.out,60,fx16,16,False,False,11,True,9.047101020812988,9.046875,0.0,0,47923200,True,15.177419537989236,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.in,60,fx16,16,False,False,12,True,5.808446407318115,5.808349609375,0.0,0,47923200,True,15.538128292956896,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.out,60,fx16,16,False,False,12,True,5.249999523162842,5.25,0.0,0,47923200,True,15.39231742277876,0.0
backbone.proc_embs_block.layer_norm.in,3,fx16,24,False,False,4,True,242603.78125,242603.75,0.0,0,2396160,True,22.888242325243915,0.0
backbone.proc_embs_block.layer_norm.centered,3,fx16,24,False,False,4,True,227804.421875,227804.4375,0.0,0,2396160,True,22.797436324629853,0.0
backbone.proc_embs_block.layer_norm.hat,3,fx16,16,False,False,12,True,4.431679725646973,4.431640625,0.0,0,2396160,True,15.147840893672337,0.0
backbone.proc_embs_block.layer_norm.out,3,fx16,16,False,False,12,True,4.621428966522217,4.621337890625,0.0,0,2396160,True,15.208310576478638,0.0
backbone.proc_embs_block.relu.in,3,int8,16,False,False,,True,8.197833061218262,8.179229736328125,0.0,0,2396160,True,7.94251450533924,0.0
models_clf.0.relu.in,3,int8,16,False,False,,True,14.402624130249023,14.433975219726562,0.0,0,24960,True,7.977279923499917,0.0
models_clf.0.log_softmax.in,3,fx16,16,False,False,10,True,21.82478141784668,21.8251953125,0.0,0,1950,True,15.44792265940024,0.0
